Year,Continent,TotalCases 
2020,Europe,850
2020,Europe,856
2020,Europe,868
2020,Europe,872
2020,Europe,876
2020,Europe,880
2020,Europe,898
2020,Europe,916
2020,Europe,933
2020,Europe,946
2020,Europe,948
2020,Europe,949
2020,Europe,964
2020,Europe,969
2020,Europe,981
2020,Europe,989
2020,Europe,998
2020,Europe,1004
2020,Europe,1029
2020,Europe,1050
2020,Europe,1076
2020,Europe,1099
2020,Europe,1122
2020,Europe,1137
2020,Europe,1143
2020,Europe,1164
2020,Europe,1184
2020,Europe,1197
2020,Europe,1212
2020,Europe,1232
2020,Europe,1246
2020,Europe,1263
2020,Europe,1299
2020,Europe,1341
2020,Europe,1385
2020,Europe,1416
2020,Europe,1464
2020,Europe,1521
2020,Europe,1590
2020,Europe,1672
2020,Europe,1722
2020,Europe,1788
2020,Europe,1838
2020,Europe,1891
2020,Europe,1962
2020,Europe,1995
2020,Europe,2047
2020,Europe,2114
2020,Europe,2192
2020,Europe,2269
2020,Europe,2330
2020,Europe,2402
2020,Europe,2466
2020,Europe,2535
2020,Europe,2580
2020,Europe,2662
2020,Europe,2752
2020,Europe,2819
2020,Europe,2893
2020,Europe,2964
2020,Europe,3038
2020,Europe,3106
2020,Europe,3188
2020,Europe,3278
2020,Europe,3371
2020,Europe,3454
2020,Europe,3571
2020,Europe,3667
2020,Europe,3752
2020,Europe,3851
2020,Europe,3906
2020,Europe,4008
2020,Europe,4090
2020,Europe,4171
2020,Europe,4290
2020,Europe,4358
2020,Europe,4466
2020,Europe,4570
2020,Europe,4637
2020,Europe,4763
2020,Europe,4880
2020,Europe,4997
2020,Europe,5105
2020,Europe,5197
2020,Europe,5276
2020,Europe,5396
2020,Europe,5519
2020,Europe,5620
2020,Europe,5750
2020,Europe,5889
2020,Europe,6016
2020,Europe,6151
2020,Europe,6275
2020,Europe,6411
2020,Europe,6536
2020,Europe,6676
2020,Europe,6817
2020,Europe,6971
2020,Europe,7117
2020,Europe,7260
2020,Europe,7380
2020,Europe,7499
2020,Europe,7654
2020,Europe,7812
2020,Europe,7967
2020,Europe,8119
2020,Europe,8275
2020,Europe,8427
2020,Europe,8605
2020,Europe,8759
2020,Europe,8927
2020,Europe,9083
2020,Europe,9195
2020,Europe,9279
2020,Europe,9380
2020,Europe,9513
2020,Europe,9606
2020,Europe,9728
2020,Europe,9844
2020,Europe,9967
2020,Europe,10102
2020,Europe,10255
2020,Europe,10406
2020,Europe,10553
2020,Europe,10704
2020,Europe,10860
2020,Europe,11021
2020,Europe,11185
2020,Europe,11353
2020,Europe,11520
2020,Europe,11672
2020,Europe,11816
2020,Europe,11948
2020,Europe,12073
2020,Europe,12226
2020,Europe,12385
2020,Europe,12535
2020,Europe,12666
2020,Europe,12787
2020,Europe,12921
2020,Europe,13045
2020,Europe,13153
2020,Europe,13259
2020,Europe,13391
2020,Europe,13518
2020,Europe,13649
2020,Europe,13806
2020,Europe,13965
2020,Europe,14117
2020,Europe,14266
2020,Europe,14410
2020,Europe,14568
2020,Europe,14730
2020,Europe,14899
2020,Europe,15066
2020,Europe,15231
2020,Europe,15399
2020,Europe,15570
2020,Europe,15752
2020,Europe,15955
2020,Europe,16212
2020,Europe,16501
2020,Europe,16774
2020,Europe,17055
2020,Europe,17350
2020,Europe,17651
2020,Europe,17948
2020,Europe,18250
2020,Europe,18556
2020,Europe,18858
2020,Europe,19157
2020,Europe,19445
2020,Europe,19729
2020,Europe,20040
2020,Europe,20315
2020,Europe,20634
2020,Europe,20875
2020,Europe,21202
2020,Europe,21523
2020,Europe,21904
2020,Europe,22300
2020,Europe,22721
2020,Europe,23210
2020,Europe,23705
2020,Europe,24206
2020,Europe,24731
2020,Europe,25294
2020,Europe,25801
2020,Europe,26211
2020,Europe,26701
2020,Europe,27233
2020,Europe,27830
2020,Europe,28432
2020,Europe,29126
2020,Europe,29837
2020,Europe,30623
2020,Europe,31459
2020,Europe,32196
2020,Europe,32761
2020,Europe,33556
2020,Europe,34300
2020,Europe,34944
2020,Europe,35600
2020,Europe,36245
2020,Europe,36790
2020,Europe,37625
2020,Europe,38182
2020,Europe,39014
2020,Europe,39719
2020,Europe,40501
2020,Europe,41302
2020,Europe,42148
2020,Europe,42988
2020,Europe,43683
2020,Europe,44436
2020,Europe,45188
2020,Europe,46061
2020,Europe,46863
2020,Europe,47742
2020,Europe,48530
2020,Europe,49191
2020,Europe,50000
2020,Europe,50637
2020,Europe,51424
2020,Europe,52004
2020,Europe,52542
2020,Europe,53003
2020,Europe,53425
2020,Europe,53814
2020,Europe,54317
2020,Europe,54827
2020,Europe,55380
2020,Europe,55755
2020,Europe,56254
2020,Europe,56572
2020,Europe,57146
2020,Europe,57727
2020,Europe,58316
2021,Europe,58316
2021,Europe,58991
2021,Europe,59438
2021,Europe,59623
2021,Europe,60283
2021,Europe,61008
2021,Europe,61705
2021,Europe,62378
2021,Europe,63033
2021,Europe,63595
2021,Europe,63971
2021,Europe,64627
2021,Europe,65334
2021,Europe,65994
2021,Europe,66635
2021,Europe,67216
2021,Europe,67690
2021,Europe,67982
2021,Europe,68568
2021,Europe,69238
2021,Europe,69916
2021,Europe,70655
2021,Europe,71441
2021,Europe,72274
2021,Europe,72812
2021,Europe,73691
2021,Europe,74567
2021,Europe,75454
2021,Europe,76350
2021,Europe,77251
2021,Europe,78127
2021,Europe,78992
2021,Europe,79934
2021,Europe,80941
2021,Europe,81993
2021,Europe,83082
2021,Europe,84212
2021,Europe,85336
2021,Europe,86289
2021,Europe,87528
2021,Europe,88671
2021,Europe,89776
2021,Europe,90835
2021,Europe,91987
2021,Europe,93075
2021,Europe,93850
2021,Europe,94651
2021,Europe,95726
2021,Europe,96838
2021,Europe,97909
2021,Europe,99062
2021,Europe,100246
2021,Europe,101285
2021,Europe,102306
2021,Europe,103327
2021,Europe,104313
2021,Europe,105229
2021,Europe,106215
2021,Europe,107167
2021,Europe,107931
2021,Europe,108823
2021,Europe,109674
2021,Europe,110521
2021,Europe,111301
2021,Europe,112078
2021,Europe,112897
2021,Europe,113580
2021,Europe,114209
2021,Europe,114840
2021,Europe,115442
2021,Europe,116123
2021,Europe,116821
2021,Europe,117474
2021,Europe,118017
2021,Europe,118492
2021,Europe,118938
2021,Europe,119528
2021,Europe,120022
2021,Europe,120541
2021,Europe,121200
2021,Europe,121544
2021,Europe,121847
2021,Europe,122295
2021,Europe,122767
2021,Europe,123216
2021,Europe,123641
2021,Europe,124134
2021,Europe,124419
2021,Europe,124723
2021,Europe,125157
2021,Europe,125506
2021,Europe,125842
2021,Europe,126183
2021,Europe,126531
2021,Europe,126795
2021,Europe,126936
2021,Europe,127192
2021,Europe,127509
2021,Europe,127795
2021,Europe,128155
2021,Europe,128393
2021,Europe,128518
2021,Europe,128752
2021,Europe,128959
2021,Europe,129128
2021,Europe,129307
2021,Europe,129456
2021,Europe,129594
2021,Europe,129694
2021,Europe,129842
2021,Europe,129980
2021,Europe,130114
2021,Europe,130270
2021,Europe,130409
2021,Europe,130537
2021,Europe,130606
2021,Europe,130736
2021,Europe,130859
2021,Europe,130977
2021,Europe,131085
2021,Europe,131185
2021,Europe,131238
2021,Europe,131276
2021,Europe,131327
2021,Europe,131419
2021,Europe,131510
2021,Europe,131577
2021,Europe,131666
2021,Europe,131723
2021,Europe,131753
2021,Europe,131803
2021,Europe,131845
2021,Europe,131890
2021,Europe,131939
2021,Europe,131978
2021,Europe,132015
2021,Europe,132032
2021,Europe,132071
2021,Europe,132095
2021,Europe,132118
2021,Europe,132153
2021,Europe,132176
2021,Europe,132209
2021,Europe,132215
2021,Europe,132229
2021,Europe,132244
2021,Europe,132264
2021,Europe,132285
2021,Europe,132297
2021,Europe,132309
2021,Europe,132315
2021,Europe,132337
2021,Europe,132351
2021,Europe,132360
2021,Europe,132372
2021,Europe,132374
2021,Europe,132379
2021,Europe,132384
2021,Europe,132397
2021,Europe,132415
2021,Europe,132426
2021,Europe,132437
2021,Europe,132449
2021,Europe,132459
2021,Europe,132461
2021,Europe,132469
2021,Europe,132476
2021,Europe,132481
2021,Europe,132484
2021,Europe,132488
2021,Europe,132490
2021,Europe,132490
2021,Europe,132496
2021,Europe,132497
2021,Europe,132499
2021,Europe,132506
2021,Europe,132509
2021,Europe,132512
2021,Europe,132513
2021,Europe,132514
2021,Europe,132521
2021,Europe,132523
2021,Europe,132526
2021,Europe,132534
2021,Europe,132535
2021,Europe,132537
2021,Europe,132544
2021,Europe,132557
2021,Europe,132565
2021,Europe,132580
2021,Europe,132587
2021,Europe,132592
2021,Europe,132597
2021,Europe,132608
2021,Europe,132616
2021,Europe,132629
2021,Europe,132647
2021,Europe,132665
2021,Europe,132686
2021,Europe,132697
2021,Europe,132740
2021,Europe,132763
2021,Europe,132797
2021,Europe,132828
2021,Europe,132853
2021,Europe,132875
2021,Europe,132891
2021,Europe,132922
2021,Europe,132952
2021,Europe,132999
2021,Europe,133036
2021,Europe,133081
2021,Europe,133121
2021,Europe,133146
2021,Europe,133211
2021,Europe,133310
2021,Europe,133442
2021,Europe,133591
2021,Europe,133730
2021,Europe,133912
2021,Europe,133981
2021,Europe,134201
2021,Europe,134487
2021,Europe,134761
2021,Europe,135140
2021,Europe,135550
2021,Europe,135947
2021,Europe,136147
2021,Europe,136598
2021,Europe,137075
2021,Europe,137597
2021,Europe,138132
2021,Europe,138790
2021,Europe,139324
2021,Europe,139721
2021,Europe,140521
2021,Europe,141365
2021,Europe,142253
2021,Europe,143174
2021,Europe,144079
2021,Europe,144847
2021,Europe,145333
2021,Europe,146387
2021,Europe,147369
2021,Europe,148222
2021,Europe,149117
2021,Europe,150101
2021,Europe,150997
2021,Europe,151499
2021,Europe,152239
2021,Europe,153318
2021,Europe,154316
2021,Europe,155293
2021,Europe,156162
2021,Europe,157026
2021,Europe,157436
2021,Europe,158431
2021,Europe,159423
2021,Europe,160365
2021,Europe,161324
2021,Europe,162173
2021,Europe,162953
2021,Europe,163404
2021,Europe,164276
2021,Europe,165096
2021,Europe,165864
2021,Europe,166690
2021,Europe,167354
2021,Europe,167893
2021,Europe,168188
2021,Europe,168782
2021,Europe,169462
2021,Europe,170131
2021,Europe,170778
2021,Europe,171327
2021,Europe,171794
2021,Europe,171794
2021,Europe,172618
2021,Europe,173190
2021,Europe,173723
2021,Europe,174168
2021,Europe,174643
2021,Europe,174968
2021,Europe,175163
2021,Europe,175664
2021,Europe,176172
2021,Europe,176667
2021,Europe,177108
2021,Europe,177536
2021,Europe,177971
2021,Europe,178188
2021,Europe,178804
2021,Europe,179463
2021,Europe,180029
2021,Europe,180623
2021,Europe,181252
2021,Europe,181696
2021,Europe,181960
2021,Europe,182610
2021,Europe,183282
2021,Europe,183873
2021,Europe,184340
2021,Europe,184887
2021,Europe,185300
2021,Europe,185497
2021,Europe,186222
2021,Europe,186793
2021,Europe,187363
2021,Europe,187994
2021,Europe,187994
2021,Europe,189125
2021,Europe,189355
2021,Europe,190125
2021,Europe,190815
2021,Europe,191440
2021,Europe,192013
2021,Europe,192600
2021,Europe,193075
2021,Europe,193269
2021,Europe,193856
2021,Europe,194472
2021,Europe,195021
2021,Europe,195523
2021,Europe,195988
2021,Europe,195988
2021,Europe,196611
2021,Europe,197167
2021,Europe,197776
2021,Europe,198292
2021,Europe,198732
2021,Europe,199137
2021,Europe,199555
2021,Europe,199750
2021,Europe,199945
2021,Europe,200173
2021,Europe,200639
2021,Europe,201045
2021,Europe,201402
2021,Europe,201730
2021,Europe,201902
2021,Europe,202295
2021,Europe,202641
2021,Europe,202863
2021,Europe,203215
2021,Europe,203524
2021,Europe,203787
2021,Europe,203925
2021,Europe,204301
2021,Europe,204627
2021,Europe,204928
2021,Europe,205224
2021,Europe,205549
2021,Europe,205777
2021,Europe,205897
2021,Europe,206273
2021,Europe,206616
2021,Europe,206935
2021,Europe,207221
2021,Europe,207542
2021,Europe,207709
2021,Europe,207709
2021,Europe,208352
2021,Europe,208899
2021,Europe,208899
2021,Europe,210224
2022,Europe,210224
2022,Europe,210885
2022,Europe,210885
2022,Europe,212021
2022,Europe,212021
2022,Europe,213257
2022,Europe,214905
2022,Europe,214905
2022,Europe,219694
2022,Europe,220487
2022,Europe,222664
2022,Europe,224569
2022,Europe,226598
2022,Europe,228777
2022,Europe,230940
2022,Europe,232637
2022,Europe,233654
2022,Europe,236486
2022,Europe,239129
2022,Europe,241512
2022,Europe,244182
2022,Europe,246412
2022,Europe,248070
2022,Europe,248070
2022,Europe,248859
2022,Europe,251015
2022,Europe,252577
2022,Europe,254126
2022,Europe,254126
2022,Europe,255741
2022,Europe,258543
2022,Europe,258543
2022,Europe,261240
2022,Europe,261240
2022,Europe,263172
2022,Europe,263172
2022,Europe,264624
2022,Europe,264875
2022,Europe,265716
2022,Europe,266416
2022,Europe,267020
2022,Europe,267020
2022,Europe,267551
2022,Europe,268008
2022,Europe,268304
2022,Europe,268491
2022,Europe,268940
2022,Europe,269301
2022,Europe,269601
2022,Europe,269904
2022,Europe,270164
2022,Europe,270370
2022,Europe,270455
2022,Europe,270734
2022,Europe,270947
2022,Europe,271141
2022,Europe,271141
2022,Europe,271527
2022,Europe,271563
2022,Europe,271702
2022,Europe,271825
2022,Europe,271825
2022,Europe,272030
2022,Europe,272030
2022,Europe,272210
2022,Europe,272250
2022,Europe,272337
2022,Europe,272412
2022,Europe,272479
2022,Europe,272552
2022,Europe,272621
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,3
2020,Africa,5
2020,Africa,12
2020,Africa,12
2020,Africa,17
2020,Africa,17
2020,Africa,19
2020,Africa,20
2020,Africa,20
2020,Africa,20
2020,Africa,24
2020,Africa,26
2020,Africa,37
2020,Africa,48
2020,Africa,54
2020,Africa,60
2020,Africa,74
2020,Africa,87
2020,Africa,90
2020,Africa,139
2020,Africa,201
2020,Africa,230
2020,Africa,264
2020,Africa,302
2020,Africa,367
2020,Africa,409
2020,Africa,454
2020,Africa,511
2020,Africa,584
2020,Africa,716
2020,Africa,847
2020,Africa,986
2020,Africa,1171
2020,Africa,1251
2020,Africa,1320
2020,Africa,1423
2020,Africa,1468
2020,Africa,1572
2020,Africa,1666
2020,Africa,1761
2020,Africa,1825
2020,Africa,1914
2020,Africa,1983
2020,Africa,2070
2020,Africa,2160
2020,Africa,2268
2020,Africa,2418
2020,Africa,2534
2020,Africa,2629
2020,Africa,2718
2020,Africa,2811
2020,Africa,2910
2020,Africa,3007
2020,Africa,3127
2020,Africa,3256
2020,Africa,3382
2020,Africa,3517
2020,Africa,3649
2020,Africa,3848
2020,Africa,4006
2020,Africa,4154
2020,Africa,4295
2020,Africa,4474
2020,Africa,4648
2020,Africa,4838
2020,Africa,4997
2020,Africa,5182
2020,Africa,5369
2020,Africa,5558
2020,Africa,5723
2020,Africa,5891
2020,Africa,6067
2020,Africa,6253
2020,Africa,6442
2020,Africa,6629
2020,Africa,6821
2020,Africa,7019
2020,Africa,7201
2020,Africa,7377
2020,Africa,7542
2020,Africa,7728
2020,Africa,7918
2020,Africa,8113
2020,Africa,8306
2020,Africa,8503
2020,Africa,8697
2020,Africa,8857
2020,Africa,8997
2020,Africa,9134
2020,Africa,9267
2020,Africa,9394
2020,Africa,9513
2020,Africa,9626
2020,Africa,9733
2020,Africa,9831
2020,Africa,9935
2020,Africa,10050
2020,Africa,10154
2020,Africa,10265
2020,Africa,10382
2020,Africa,10484
2020,Africa,10589
2020,Africa,10698
2020,Africa,10810
2020,Africa,10919
2020,Africa,11031
2020,Africa,11147
2020,Africa,11268
2020,Africa,11385
2020,Africa,11504
2020,Africa,11631
2020,Africa,11771
2020,Africa,11920
2020,Africa,12076
2020,Africa,12248
2020,Africa,12445
2020,Africa,12685
2020,Africa,12968
2020,Africa,13273
2020,Africa,13571
2020,Africa,13907
2020,Africa,14272
2020,Africa,14657
2020,Africa,15070
2020,Africa,15500
2020,Africa,15941
2020,Africa,16404
2020,Africa,16879
2020,Africa,17348
2020,Africa,17808
2020,Africa,18242
2020,Africa,18712
2020,Africa,19195
2020,Africa,19689
2020,Africa,20216
2020,Africa,20770
2020,Africa,21355
2020,Africa,21948
2020,Africa,22549
2020,Africa,23084
2020,Africa,23691
2020,Africa,24278
2020,Africa,24872
2020,Africa,25484
2020,Africa,26159
2020,Africa,26764
2020,Africa,27357
2020,Africa,27973
2020,Africa,28615
2020,Africa,29229
2020,Africa,29831
2020,Africa,30394
2020,Africa,30950
2020,Africa,31465
2020,Africa,31972
2020,Africa,32504
2020,Africa,33055
2020,Africa,33626
2020,Africa,34155
2020,Africa,34693
2020,Africa,35160
2020,Africa,35712
2020,Africa,36204
2020,Africa,36699
2020,Africa,37187
2020,Africa,37664
2020,Africa,38133
2020,Africa,38583
2020,Africa,39025
2020,Africa,39444
2020,Africa,39847
2020,Africa,40258
2020,Africa,40667
2020,Africa,41068
2020,Africa,41460
2020,Africa,41858
2020,Africa,42228
2020,Africa,42619
2020,Africa,43016
2020,Africa,43403
2020,Africa,43781
2020,Africa,44146
2020,Africa,44494
2020,Africa,44833
2020,Africa,45158
2020,Africa,45469
2020,Africa,45773
2020,Africa,46071
2020,Africa,46364
2020,Africa,46653
2020,Africa,46938
2020,Africa,47216
2020,Africa,47488
2020,Africa,47752
2020,Africa,48007
2020,Africa,48254
2020,Africa,48496
2020,Africa,48734
2020,Africa,48966
2020,Africa,49194
2020,Africa,49413
2020,Africa,49623
2020,Africa,49826
2020,Africa,50023
2020,Africa,50214
2020,Africa,50400
2020,Africa,50579
2020,Africa,50754
2020,Africa,50914
2020,Africa,51067
2020,Africa,51213
2020,Africa,51368
2020,Africa,51530
2020,Africa,51690
2020,Africa,51847
2020,Africa,51995
2020,Africa,52136
2020,Africa,52270
2020,Africa,52399
2020,Africa,52520
2020,Africa,52658
2020,Africa,52804
2020,Africa,52940
2020,Africa,53072
2020,Africa,53325
2020,Africa,53399
2020,Africa,53584
2020,Africa,53777
2020,Africa,53998
2020,Africa,54203
2020,Africa,54402
2020,Africa,54616
2020,Africa,54829
2020,Africa,55081
2020,Africa,55357
2020,Africa,55630
2020,Africa,55880
2020,Africa,56143
2020,Africa,56419
2020,Africa,56706
2020,Africa,57026
2020,Africa,57332
2020,Africa,57651
2020,Africa,57942
2020,Africa,58272
2020,Africa,58574
2020,Africa,58979
2020,Africa,59527
2020,Africa,60169
2020,Africa,60800
2020,Africa,61381
2020,Africa,62051
2020,Africa,62693
2020,Africa,63446
2020,Africa,64257
2020,Africa,65108
2020,Africa,65975
2020,Africa,66819
2020,Africa,67679
2020,Africa,68589
2020,Africa,69591
2020,Africa,70629
2020,Africa,71652
2020,Africa,72755
2020,Africa,73774
2020,Africa,74862
2020,Africa,75867
2020,Africa,77000
2020,Africa,78025
2020,Africa,79110
2020,Africa,80168
2020,Africa,81212
2020,Africa,82221
2020,Africa,83199
2020,Africa,84152
2020,Africa,85084
2020,Africa,85927
2020,Africa,86730
2020,Africa,87502
2020,Africa,88252
2020,Africa,88825
2020,Africa,89416
2020,Africa,90014
2020,Africa,90579
2020,Africa,91121
2020,Africa,91638
2020,Africa,92102
2020,Africa,92597
2020,Africa,93065
2020,Africa,93507
2020,Africa,93933
2020,Africa,94371
2020,Africa,94781
2020,Africa,95203
2020,Africa,95659
2020,Africa,96069
2020,Africa,96549
2020,Africa,97007
2020,Africa,97441
2020,Africa,97857
2020,Africa,98249
2020,Africa,98631
2020,Africa,98988
2020,Africa,99311
2020,Africa,99610
2021,Africa,99897
2021,Africa,100159
2021,Africa,100408
2021,Africa,100645
2021,Africa,100873
2021,Africa,101120
2021,Africa,101382
2021,Africa,101657
2021,Africa,101913
2021,Africa,102144
2021,Africa,102369
2021,Africa,102641
2021,Africa,102860
2021,Africa,103127
2021,Africa,103381
2021,Africa,103611
2021,Africa,103833
2021,Africa,104092
2021,Africa,104341
2021,Africa,104606
2021,Africa,104852
2021,Africa,105124
2021,Africa,105369
2021,Africa,105596
2021,Africa,105854
2021,Africa,106097
2021,Africa,106359
2021,Africa,106610
2021,Africa,106887
2021,Africa,107122
2021,Africa,107339
2021,Africa,107578
2021,Africa,107841
2021,Africa,108116
2021,Africa,108381
2021,Africa,108629
2021,Africa,108629
2021,Africa,109088
2021,Africa,109313
2021,Africa,109559
2021,Africa,109782
2021,Africa,110049
2021,Africa,110303
2021,Africa,110513
2021,Africa,110711
2021,Africa,110894
2021,Africa,111069
2021,Africa,111247
2021,Africa,111418
2021,Africa,111600
2021,Africa,111764
2021,Africa,111917
2021,Africa,112094
2021,Africa,112279
2021,Africa,112461
2021,Africa,112622
2021,Africa,112805
2021,Africa,112960
2021,Africa,113092
